Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	FoldChange	BFDR	boosted_by
DrosophilaCicGFP	P43490	NAMPT	16000	16000	16000.00	1	27000	0.00	0.00	0.00	0.00	0.00	0.59	0.00	
DrosophilaCicGFP	P55209	NAP1L1	58928	58928	58928.00	1	28928	0.00	0.00	0.00	0.00	0.00	2.04	0.00	
DrosophilaCicGFP	O43776	NARS1	57000	57000	57000.00	1	25000	0.00	0.00	0.00	0.00	0.00	2.28	0.00	
DrosophilaCicGFP	Q9H0A0	NAT10	58208	58208	58208.00	1	3900	1.00	1.00	1.00	1.00	1.00	14.93	0.00	
DrosophilaCicGFP	Q8NCW5	NAXE	1464	1464	1464.00	1	57000	0.00	0.00	0.00	0.00	0.00	0.03	0.00	
DrosophilaCicGFP	Q15021	NCAPD2	5000	5000	5000.00	1	0	1.00	1.00	1.00	1.00	1.00	50000.00	0.00	
DrosophilaCicGFP	Q9BPX3	NCAPG	24464	24464	24464.00	1	56000	0.00	0.00	0.00	0.00	0.00	0.44	0.00	
DrosophilaCicGFP	Q15003	NCAPH	21856	21856	21856.00	1	0	1.00	1.00	1.00	1.00	1.00	218560.00	0.00	
DrosophilaCicGFP	Q6ZVX7	NCCRP1	48928	48928	48928.00	1	21952	0.00	0.00	0.00	0.00	0.00	2.23	0.00	
DrosophilaCicGFP	Q9UBB6	NCDN	25464	25464	25464.00	1	0	1.00	1.00	1.00	1.00	1.00	254640.00	0.00	
DrosophilaCicGFP	P19338	NCL	13408	13408	13408.00	1	47744	0.00	0.00	0.00	0.00	0.00	0.28	0.00	
DrosophilaCicGFP	O75489	NDUFS3	22000	22000	22000.00	1	10464	0.00	0.00	0.00	0.00	0.00	2.10	0.00	
DrosophilaCicGFP	P07196	NEFL	18928	18928	18928.00	1	49000	0.00	0.00	0.00	0.00	0.00	0.39	0.00	
DrosophilaCicGFP	Q9Y3R4	NEU2	3000	3000	3000.00	1	54816	0.00	0.00	0.00	0.00	0.00	0.05	0.00	
DrosophilaCicGFP	P15531	NME1	5152	5152	5152.00	1	51424	0.00	0.00	0.00	0.00	0.00	0.10	0.00	
DrosophilaCicGFP	P22392	NME2	31000	31000	31000.00	1	29856	0.00	0.00	0.00	0.00	0.00	1.04	0.00	
DrosophilaCicGFP	Q13423	NNT	35000	35000	35000.00	1	0	1.00	1.00	1.00	1.00	1.00	350000.00	0.00	
DrosophilaCicGFP	Q15233	NONO	54816	54816	54816.00	1	28928	0.00	0.00	0.00	0.00	0.00	1.89	0.00	
DrosophilaCicGFP	P46087	NOP2	46784	46784	46784.00	1	0	1.00	1.00	1.00	1.00	1.00	467840.00	0.00	
DrosophilaCicGFP	Q9Y314	NOSIP	28000	28000	28000.00	1	5100	1.00	1.00	1.00	1.00	1.00	5.49	0.00	
DrosophilaCicGFP	P55786	NPEPPS	53392	53392	53392.00	1	26784	0.00	0.00	0.00	0.00	0.00	1.99	0.00	
DrosophilaCicGFP	P06748	NPM1	58880	58880	58880.00	1	14240	1.00	1.00	1.00	1.00	1.00	4.13	0.00	
DrosophilaCicGFP	Q08J23	NSUN2	8464	8464	8464.00	1	31464	0.00	0.00	0.00	0.00	0.00	0.27	0.00	
DrosophilaCicGFP	Q9H857	NT5DC2	6784	6784	6784.00	1	13392	0.00	0.00	0.00	0.00	0.00	0.51	0.00	
DrosophilaCicGFP	Q9BSD7	NTPCR	23000	23000	23000.00	1	23000	0.00	0.00	0.00	0.00	0.00	1.00	0.00	
DrosophilaCicGFP	P53384	NUBP1	61000	61000	61000.00	1	0	1.00	1.00	1.00	1.00	1.00	610000.00	0.00	
DrosophilaCicGFP	Q9Y5Y2	NUBP2	39104	39104	39104.00	1	9400	1.00	1.00	1.00	1.00	1.00	4.16	0.00	
DrosophilaCicGFP	Q9Y266	NUDC	44000	44000	44000.00	1	0	1.00	1.00	1.00	1.00	1.00	440000.00	0.00	
DrosophilaCicGFP	Q9BRJ7	NUDT16L1	54464	54464	54464.00	1	0	1.00	1.00	1.00	1.00	1.00	544640.00	0.00	
DrosophilaCicGFP	O43809	NUDT21	18928	18928	18928.00	1	38928	0.00	0.00	0.00	0.00	0.00	0.49	0.00	
DrosophilaCicGFP	Q9UKK9	NUDT5	34464	34464	34464.00	1	17856	0.00	0.00	0.00	0.00	0.00	1.93	0.00	
DrosophilaCicGFP	Q8WUM0	NUP133	3700	3700	3700.00	1	0	1.00	1.00	1.00	1.00	1.00	37000.00	0.00	
DrosophilaCicGFP	O75694	NUP155	53392	53392	53392.00	1	0	1.00	1.00	1.00	1.00	1.00	533920.00	0.00	
DrosophilaCicGFP	Q92621	NUP205	2200	2200	2200.00	1	0	1.00	1.00	1.00	1.00	1.00	22000.00	0.00	
DrosophilaCicGFP	Q8TEM1	NUP210	13000	13000	13000.00	1	0	1.00	1.00	1.00	1.00	1.00	130000.00	0.00	
DrosophilaCicGFP	P04181	OAT	28928	28928	28928.00	1	46784	0.00	0.00	0.00	0.00	0.00	0.62	0.00	
DrosophilaCicGFP	O60502	OGA	6800	6800	6800.00	1	0	1.00	1.00	1.00	1.00	1.00	68000.00	0.00	
DrosophilaCicGFP	Q02218	OGDH	20000	20000	20000.00	1	0	1.00	1.00	1.00	1.00	1.00	200000.00	0.00	
DrosophilaCicGFP	O43482	OIP5	2100	2100	2100.00	1	21000	0.00	0.00	0.00	0.00	0.00	0.10	0.00	
DrosophilaCicGFP	Q9NTK5	OLA1	13392	13392	13392.00	1	54464	0.00	0.00	0.00	0.00	0.00	0.25	0.00	
DrosophilaCicGFP	O60313	OPA1	10000	10000	10000.00	1	0	1.00	1.00	1.00	1.00	1.00	100000.00	0.00	
DrosophilaCicGFP	P13674	P4HA1	14000	14000	14000.00	1	63000	0.00	0.00	0.00	0.00	0.00	0.22	0.00	
DrosophilaCicGFP	P07237	P4HB	13392	13392	13392.00	1	45712	0.00	0.00	0.00	0.00	0.00	0.29	0.00	
DrosophilaCicGFP	Q9UQ80	PA2G4	54816	54816	54816.00	1	20352	1.00	1.00	1.00	1.00	1.00	2.69	0.00	
DrosophilaCicGFP	P11940	PABPC1	45872	45872	45872.00	1	29984	0.00	0.00	0.00	0.00	0.00	1.53	0.00	
DrosophilaCicGFP	Q86U42	PABPN1	34464	34464	34464.00	1	48928	0.00	0.00	0.00	0.00	0.00	0.70	0.00	
DrosophilaCicGFP	P22234	PAICS	8248	8248	8248.00	1	18032	0.00	0.00	0.00	0.00	0.00	0.46	0.00	
DrosophilaCicGFP	O43252	PAPSS1	2600	2600	2600.00	1	17000	0.00	0.00	0.00	0.00	0.00	0.15	0.00	
DrosophilaCicGFP	Q8TEW0	PARD3	22000	22000	22000.00	1	0	1.00	1.00	1.00	1.00	1.00	220000.00	0.00	
DrosophilaCicGFP	Q99497	PARK7	62320	62320	62320.00	1	28208	0.00	0.00	0.00	0.00	0.00	2.21	0.00	
DrosophilaCicGFP	P09874	PARP1	50352	50352	50352.00	1	59104	0.00	0.00	0.00	0.00	0.00	0.85	0.00	
DrosophilaCicGFP	Q7L3T8	PARS2	32000	32000	32000.00	1	8900	1.00	1.00	1.00	1.00	1.00	3.60	0.00	
DrosophilaCicGFP	Q15365	PCBP1	12280	12280	12280.00	1	42032	0.00	0.00	0.00	0.00	0.00	0.29	0.00	
DrosophilaCicGFP	Q15366	PCBP2	35712	35712	35712.00	1	41248	0.00	0.00	0.00	0.00	0.00	0.87	0.00	
DrosophilaCicGFP	P57721	PCBP3	44640	44640	44640.00	1	25712	0.00	0.00	0.00	0.00	0.00	1.74	0.00	
DrosophilaCicGFP	Q9Y5I1	PCDHA11	47000	47000	47000.00	1	0	1.00	1.00	1.00	1.00	1.00	470000.00	0.00	
DrosophilaCicGFP	Q9Y6V0	PCLO	6464	6464	6464.00	1	0	1.00	1.00	1.00	1.00	1.00	64640.00	0.00	
DrosophilaCicGFP	P22061	PCMT1	50176	50176	50176.00	1	12464	1.00	1.00	1.00	1.00	1.00	4.03	0.00	
DrosophilaCicGFP	P12004	PCNA	44464	44464	44464.00	1	176	1.00	1.00	1.00	1.00	1.00	252.64	0.00	
DrosophilaCicGFP	O75340	PDCD6	5712	5712	5712.00	1	58928	0.00	0.00	0.00	0.00	0.00	0.10	0.00	
DrosophilaCicGFP	Q8WUM4	PDCD6IP	44464	44464	44464.00	1	28928	0.00	0.00	0.00	0.00	0.00	1.54	0.00	
DrosophilaCicGFP	P08559	PDHA1	25712	25712	25712.00	1	27856	0.00	0.00	0.00	0.00	0.00	0.92	0.00	
DrosophilaCicGFP	P11177	PDHB	25712	25712	25712.00	1	18032	0.00	0.00	0.00	0.00	0.00	1.43	0.00	
DrosophilaCicGFP	P30101	PDIA3	18208	18208	18208.00	1	54640	0.00	0.00	0.00	0.00	0.00	0.33	0.00	
DrosophilaCicGFP	P13667	PDIA4	40352	40352	40352.00	1	42000	0.00	0.00	0.00	0.00	0.00	0.96	0.00	
DrosophilaCicGFP	P30086	PEBP1	36464	36464	36464.00	1	46784	0.00	0.00	0.00	0.00	0.00	0.78	0.00	
DrosophilaCicGFP	Q9UBV8	PEF1	28928	28928	28928.00	1	0	1.00	1.00	1.00	1.00	1.00	289280.00	0.00	
DrosophilaCicGFP	I3L1P4	PELP1	62928	62928	62928.00	1	0	1.00	1.00	1.00	1.00	1.00	629280.00	0.00	
DrosophilaCicGFP	P12955	PEPD	4464	4464	4464.00	1	35464	0.00	0.00	0.00	0.00	0.00	0.13	0.00	
DrosophilaCicGFP	O15067	PFAS	7856	7856	7856.00	1	36000	0.00	0.00	0.00	0.00	0.00	0.22	0.00	
DrosophilaCicGFP	P07737	PFN1	28104	28104	28104.00	1	20352	0.00	0.00	0.00	0.00	0.00	1.38	0.00	
DrosophilaCicGFP	P15259	PGAM2	48928	48928	48928.00	1	16784	1.00	1.00	1.00	1.00	1.00	2.92	0.00	
DrosophilaCicGFP	Q96HS1	PGAM5	38928	38928	38928.00	1	57856	0.00	0.00	0.00	0.00	0.00	0.67	0.00	
DrosophilaCicGFP	P52209	PGD	58928	58928	58928.00	1	32320	0.00	0.00	0.00	0.00	0.00	1.82	0.00	
DrosophilaCicGFP	P00558	PGK1	27280	27280	27280.00	1	34816	0.00	0.00	0.00	0.00	0.00	0.78	0.00	
DrosophilaCicGFP	O95336	PGLS	36000	36000	36000.00	1	46000	0.00	0.00	0.00	0.00	0.00	0.78	0.00	
DrosophilaCicGFP	P35232	PHB1	59104	59104	59104.00	1	20352	1.00	1.00	1.00	1.00	1.00	2.90	0.00	
DrosophilaCicGFP	Q99623	PHB2	54816	54816	54816.00	1	23744	0.00	0.00	0.00	0.00	0.00	2.31	0.00	
DrosophilaCicGFP	O43175	PHGDH	45528	45528	45528.00	1	50880	0.00	0.00	0.00	0.00	0.00	0.89	0.00	
DrosophilaCicGFP	P12273	PIP	33568	33568	33568.00	1	41248	0.00	0.00	0.00	0.00	0.00	0.81	0.00	
DrosophilaCicGFP	Q8TBX8	PIP4K2C	39000	39000	39000.00	1	0	1.00	1.00	1.00	1.00	1.00	390000.00	0.00	
DrosophilaCicGFP	Q9GZP4	PITHD1	34464	34464	34464.00	1	42320	0.00	0.00	0.00	0.00	0.00	0.81	0.00	
DrosophilaCicGFP	Q5JRX3	PITRM1	15000	15000	15000.00	1	0	1.00	1.00	1.00	1.00	1.00	150000.00	0.00	
DrosophilaCicGFP	P14618	PKM	47072	47072	47072.00	1	10304	1.00	1.00	1.00	1.00	1.00	4.57	0.00	
DrosophilaCicGFP	Q6P4A8	PLBD1	23392	23392	23392.00	1	61424	0.00	0.00	0.00	0.00	0.00	0.38	0.00	
DrosophilaCicGFP	O94903	PLPBP	62320	62320	62320.00	1	54464	0.00	0.00	0.00	0.00	0.00	1.14	0.00	
DrosophilaCicGFP	P13797	PLS3	51424	51424	51424.00	1	39104	0.00	0.00	0.00	0.00	0.00	1.32	0.00	
DrosophilaCicGFP	O75439	PMPCB	34000	34000	34000.00	1	29000	0.00	0.00	0.00	0.00	0.00	1.17	0.00	
DrosophilaCicGFP	Q9H307	PNN	35000	35000	35000.00	1	0	1.00	1.00	1.00	1.00	1.00	350000.00	0.00	
DrosophilaCicGFP	P00491	PNP	56960	56960	56960.00	1	880	1.00	1.00	1.00	1.00	1.00	64.73	0.00	
DrosophilaCicGFP	Q8WVV4	POF1B	54816	54816	54816.00	1	30528	0.00	0.00	0.00	0.00	0.00	1.80	0.00	
DrosophilaCicGFP	Q9Y2S7	POLDIP2	37856	37856	37856.00	1	64464	0.00	0.00	0.00	0.00	0.00	0.59	0.00	
DrosophilaCicGFP	Q9BY77	POLDIP3	35000	35000	35000.00	1	54000	0.00	0.00	0.00	0.00	0.00	0.65	0.00	
DrosophilaCicGFP	O15160	POLR1C	8900	8900	8900.00	1	0	1.00	1.00	1.00	1.00	1.00	89000.00	0.00	
DrosophilaCicGFP	P19388	POLR2E	18000	18000	18000.00	1	8500	0.00	0.00	0.00	0.00	0.00	2.12	0.00	
DrosophilaCicGFP	Q15181	PPA1	28464	28464	28464.00	1	27856	0.00	0.00	0.00	0.00	0.00	1.02	0.00	
DrosophilaCicGFP	P62937	PPIA	16960	16960	16960.00	1	54816	0.00	0.00	0.00	0.00	0.00	0.31	0.00	
DrosophilaCicGFP	P23284	PPIB	8928	8928	8928.00	1	5712	0.00	0.00	0.00	0.00	0.00	1.56	0.00	
DrosophilaCicGFP	P36873	PPP1CC	35000	35000	35000.00	1	8464	1.00	1.00	1.00	1.00	1.00	4.14	0.00	
DrosophilaCicGFP	Q96QC0	PPP1R10	26000	26000	26000.00	1	0	1.00	1.00	1.00	1.00	1.00	260000.00	0.00	
DrosophilaCicGFP	P62714	PPP2CB	21464	21464	21464.00	1	62000	0.00	0.00	0.00	0.00	0.00	0.35	0.00	
DrosophilaCicGFP	P30153	PPP2R1A	36784	36784	36784.00	1	8928	1.00	1.00	1.00	1.00	1.00	4.12	0.00	
DrosophilaCicGFP	P63151	PPP2R2A	8100	8100	8100.00	1	0	1.00	1.00	1.00	1.00	1.00	81000.00	0.00	
DrosophilaCicGFP	Q06830	PRDX1	32832	32832	32832.00	1	36896	0.00	0.00	0.00	0.00	0.00	0.89	0.00	
DrosophilaCicGFP	P32119	PRDX2	26048	26048	26048.00	1	11392	0.00	0.00	0.00	0.00	0.00	2.29	0.00	
DrosophilaCicGFP	P30048	PRDX3	30784	30784	30784.00	1	63392	0.00	0.00	0.00	0.00	0.00	0.49	0.00	
DrosophilaCicGFP	Q13162	PRDX4	32568	32568	32568.00	1	12320	1.00	1.00	1.00	1.00	1.00	2.64	0.00	
DrosophilaCicGFP	P30041	PRDX6	23744	23744	23744.00	1	58208	0.00	0.00	0.00	0.00	0.00	0.41	0.00	
DrosophilaCicGFP	P17612	PRKACA	31000	31000	31000.00	1	13000	0.00	0.00	0.00	0.00	0.00	2.38	0.00	
DrosophilaCicGFP	P13861	PRKAR2A	64464	64464	64464.00	1	13392	1.00	1.00	1.00	1.00	1.00	4.81	0.00	
DrosophilaCicGFP	P78527	PRKDC	58208	58208	58208.00	1	16960	1.00	1.00	1.00	1.00	1.00	3.43	0.00	
DrosophilaCicGFP	Q99873	PRMT1	19104	19104	19104.00	1	48032	0.00	0.00	0.00	0.00	0.00	0.40	0.00	
DrosophilaCicGFP	O60678	PRMT3	55000	55000	55000.00	1	18000	1.00	1.00	1.00	1.00	1.00	3.06	0.00	
DrosophilaCicGFP	O14744	PRMT5	64856	64856	64856.00	1	2320	1.00	1.00	1.00	1.00	1.00	27.96	0.00	
DrosophilaCicGFP	Q9UMS4	PRPF19	44640	44640	44640.00	1	60176	0.00	0.00	0.00	0.00	0.00	0.74	0.00	
DrosophilaCicGFP	O43395	PRPF3	44464	44464	44464.00	1	0	1.00	1.00	1.00	1.00	1.00	444640.00	0.00	
DrosophilaCicGFP	Q8WWY3	PRPF31	25000	25000	25000.00	1	39000	0.00	0.00	0.00	0.00	0.00	0.64	0.00	
DrosophilaCicGFP	O75400	PRPF40A	59000	59000	59000.00	1	0	1.00	1.00	1.00	1.00	1.00	590000.00	0.00	
DrosophilaCicGFP	Q6P2Q9	PRPF8	20176	20176	20176.00	1	23392	0.00	0.00	0.00	0.00	0.00	0.86	0.00	
DrosophilaCicGFP	P48634	PRRC2A	32000	32000	32000.00	1	0	1.00	1.00	1.00	1.00	1.00	320000.00	0.00	
DrosophilaCicGFP	P25786	PSMA1	1928	1928	1928.00	1	1464	0.00	0.00	0.00	0.00	0.00	1.32	0.00	
DrosophilaCicGFP	P25787	PSMA2	46248	46248	46248.00	1	36784	0.00	0.00	0.00	0.00	0.00	1.26	0.00	
DrosophilaCicGFP	P25788	PSMA3	12320	12320	12320.00	1	45712	0.00	0.00	0.00	0.00	0.00	0.27	0.00	
DrosophilaCicGFP	P25789	PSMA4	61176	61176	61176.00	1	5888	1.00	1.00	1.00	1.00	1.00	10.39	0.00	
DrosophilaCicGFP	P28066	PSMA5	33320	33320	33320.00	1	176	1.00	1.00	1.00	1.00	1.00	189.32	0.00	
DrosophilaCicGFP	P60900	PSMA6	27392	27392	27392.00	1	59280	0.00	0.00	0.00	0.00	0.00	0.46	0.00	
DrosophilaCicGFP	O14818	PSMA7	176	176	176.00	1	43920	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
DrosophilaCicGFP	P20618	PSMB1	58000	58000	58000.00	1	26784	0.00	0.00	0.00	0.00	0.00	2.17	0.00	
DrosophilaCicGFP	P49721	PSMB2	28464	28464	28464.00	1	29000	0.00	0.00	0.00	0.00	0.00	0.98	0.00	
DrosophilaCicGFP	P49720	PSMB3	53392	53392	53392.00	1	28104	0.00	0.00	0.00	0.00	0.00	1.90	0.00	
DrosophilaCicGFP	P28070	PSMB4	44464	44464	44464.00	1	37320	0.00	0.00	0.00	0.00	0.00	1.19	0.00	
DrosophilaCicGFP	P28074	PSMB5	62320	62320	62320.00	1	8032	1.00	1.00	1.00	1.00	1.00	7.76	0.00	
DrosophilaCicGFP	P28072	PSMB6	55248	55248	55248.00	1	51248	0.00	0.00	0.00	0.00	0.00	1.08	0.00	
DrosophilaCicGFP	Q99436	PSMB7	54000	54000	54000.00	1	59000	0.00	0.00	0.00	0.00	0.00	0.92	0.00	
DrosophilaCicGFP	P62191	PSMC1	14784	14784	14784.00	1	57856	0.00	0.00	0.00	0.00	0.00	0.26	0.00	
DrosophilaCicGFP	P35998	PSMC2	16464	16464	16464.00	1	33392	0.00	0.00	0.00	0.00	0.00	0.49	0.00	
DrosophilaCicGFP	P17980	PSMC3	48928	48928	48928.00	1	44464	0.00	0.00	0.00	0.00	0.00	1.10	0.00	
DrosophilaCicGFP	P43686	PSMC4	48000	48000	48000.00	1	0	1.00	1.00	1.00	1.00	1.00	480000.00	0.00	
DrosophilaCicGFP	P62195	PSMC5	17856	17856	17856.00	1	6900	1.00	1.00	1.00	1.00	1.00	2.59	0.00	
DrosophilaCicGFP	P62333	PSMC6	3392	3392	3392.00	1	23392	0.00	0.00	0.00	0.00	0.00	0.15	0.00	
DrosophilaCicGFP	Q99460	PSMD1	29000	29000	29000.00	1	2800	1.00	1.00	1.00	1.00	1.00	10.36	0.00	
DrosophilaCicGFP	O00231	PSMD11	23392	23392	23392.00	1	21248	0.00	0.00	0.00	0.00	0.00	1.10	0.00	
DrosophilaCicGFP	O00232	PSMD12	46000	46000	46000.00	1	54464	0.00	0.00	0.00	0.00	0.00	0.84	0.00	
DrosophilaCicGFP	Q9UNM6	PSMD13	64000	64000	64000.00	1	44464	0.00	0.00	0.00	0.00	0.00	1.44	0.00	
DrosophilaCicGFP	Q13200	PSMD2	26000	26000	26000.00	1	0	1.00	1.00	1.00	1.00	1.00	260000.00	0.00	
DrosophilaCicGFP	O43242	PSMD3	33392	33392	33392.00	1	23392	0.00	0.00	0.00	0.00	0.00	1.43	0.00	
DrosophilaCicGFP	P55036	PSMD4	41000	41000	41000.00	1	21000	0.00	0.00	0.00	0.00	0.00	1.95	0.00	
DrosophilaCicGFP	Q06323	PSME1	14464	14464	14464.00	1	31464	0.00	0.00	0.00	0.00	0.00	0.46	0.00	
DrosophilaCicGFP	Q9UL46	PSME2	7700	7700	7700.00	1	53000	0.00	0.00	0.00	0.00	0.00	0.15	0.00	
DrosophilaCicGFP	P61289	PSME3	53392	53392	53392.00	1	37856	0.00	0.00	0.00	0.00	0.00	1.41	0.00	
DrosophilaCicGFP	Q8WXF1	PSPC1	5900	5900	5900.00	1	47856	0.00	0.00	0.00	0.00	0.00	0.12	0.00	
DrosophilaCicGFP	P26599	PTBP1	45528	45528	45528.00	1	23464	0.00	0.00	0.00	0.00	0.00	1.94	0.00	
DrosophilaCicGFP	O95758	PTBP3	58928	58928	58928.00	1	464	1.00	1.00	1.00	1.00	1.00	127.00	0.00	
DrosophilaCicGFP	Q8WUK0	PTPMT1	9700	9700	9700.00	1	12000	0.00	0.00	0.00	0.00	0.00	0.81	0.00	
DrosophilaCicGFP	Q9UHX1	PUF60	42320	42320	42320.00	1	53392	0.00	0.00	0.00	0.00	0.00	0.79	0.00	
DrosophilaCicGFP	Q13610	PWP1	31000	31000	31000.00	1	0	1.00	1.00	1.00	1.00	1.00	310000.00	0.00	
DrosophilaCicGFP	Q15269	PWP2	26000	26000	26000.00	1	0	1.00	1.00	1.00	1.00	1.00	260000.00	0.00	
DrosophilaCicGFP	P11216	PYGB	16000	16000	16000.00	1	0	1.00	1.00	1.00	1.00	1.00	160000.00	0.00	
DrosophilaCicGFP	P06737	PYGL	47000	47000	47000.00	1	34464	0.00	0.00	0.00	0.00	0.00	1.36	0.00	
DrosophilaCicGFP	P47897	QARS1	44712	44712	44712.00	1	54640	0.00	0.00	0.00	0.00	0.00	0.82	0.00	
DrosophilaCicGFP	P61026	RAB10	5464	5464	5464.00	1	9300	0.00	0.00	0.00	0.00	0.00	0.59	0.00	
DrosophilaCicGFP	P62491	RAB11A	57000	57000	57000.00	1	8928	1.00	1.00	1.00	1.00	1.00	6.38	0.00	
DrosophilaCicGFP	P62820	RAB1A	3856	3856	3856.00	1	33464	0.00	0.00	0.00	0.00	0.00	0.12	0.00	
DrosophilaCicGFP	P61019	RAB2A	43392	43392	43392.00	1	23392	0.00	0.00	0.00	0.00	0.00	1.85	0.00	
DrosophilaCicGFP	P20339	RAB5A	48928	48928	48928.00	1	13392	1.00	1.00	1.00	1.00	1.00	3.65	0.00	
DrosophilaCicGFP	P51148	RAB5C	20464	20464	20464.00	1	27464	0.00	0.00	0.00	0.00	0.00	0.75	0.00	
DrosophilaCicGFP	P20340	RAB6A	42000	42000	42000.00	1	21464	0.00	0.00	0.00	0.00	0.00	1.96	0.00	
DrosophilaCicGFP	P51149	RAB7A	10320	10320	10320.00	1	21424	0.00	0.00	0.00	0.00	0.00	0.48	0.00	
DrosophilaCicGFP	P63244	RACK1	16960	16960	16960.00	1	4816	1.00	1.00	1.00	1.00	1.00	3.52	0.00	
DrosophilaCicGFP	Q92878	RAD50	35000	35000	35000.00	1	0	1.00	1.00	1.00	1.00	1.00	350000.00	0.00	
DrosophilaCicGFP	Q86SE5	RALYL	57000	57000	57000.00	1	24000	0.00	0.00	0.00	0.00	0.00	2.38	0.00	
DrosophilaCicGFP	P62826	RAN	22496	22496	22496.00	1	63568	0.00	0.00	0.00	0.00	0.00	0.35	0.00	
DrosophilaCicGFP	P43487	RANBP1	54464	54464	54464.00	1	12320	1.00	1.00	1.00	1.00	1.00	4.42	0.00	
DrosophilaCicGFP	P54136	RARS1	50880	50880	50880.00	1	61600	0.00	0.00	0.00	0.00	0.00	0.83	0.00	
DrosophilaCicGFP	Q09028	RBBP4	38928	38928	38928.00	1	53392	0.00	0.00	0.00	0.00	0.00	0.73	0.00	
DrosophilaCicGFP	Q9NTZ6	RBM12	36000	36000	36000.00	1	0	1.00	1.00	1.00	1.00	1.00	360000.00	0.00	
DrosophilaCicGFP	Q5T8P6	RBM26	8928	8928	8928.00	1	0	1.00	1.00	1.00	1.00	1.00	89280.00	0.00	
DrosophilaCicGFP	Q9NW13	RBM28	14000	14000	14000.00	1	0	1.00	1.00	1.00	1.00	1.00	140000.00	0.00	
DrosophilaCicGFP	P42696	RBM34	17000	17000	17000.00	1	9464	0.00	0.00	0.00	0.00	0.00	1.80	0.00	
DrosophilaCicGFP	Q14498	RBM39	52320	52320	52320.00	1	49000	0.00	0.00	0.00	0.00	0.00	1.07	0.00	
DrosophilaCicGFP	P38159	RBMX	42496	42496	42496.00	1	32320	0.00	0.00	0.00	0.00	0.00	1.31	0.00	
DrosophilaCicGFP	P18754	RCC1	21000	21000	21000.00	1	4464	1.00	1.00	1.00	1.00	1.00	4.70	0.00	
DrosophilaCicGFP	Q9P258	RCC2	54960	54960	54960.00	1	51424	0.00	0.00	0.00	0.00	0.00	1.07	0.00	
DrosophilaCicGFP	Q14257	RCN2	55000	55000	55000.00	1	0	1.00	1.00	1.00	1.00	1.00	550000.00	0.00	
DrosophilaCicGFP	A0A804HJ37	RETREG1	58928	58928	58928.00	1	0	1.00	1.00	1.00	1.00	1.00	589280.00	0.00	
DrosophilaCicGFP	P35251	RFC1	27000	27000	27000.00	1	0	1.00	1.00	1.00	1.00	1.00	270000.00	0.00	
DrosophilaCicGFP	P35249	RFC4	36000	36000	36000.00	1	38928	0.00	0.00	0.00	0.00	0.00	0.92	0.00	
DrosophilaCicGFP	Q6NTF9	RHBDD2	11000	11000	11000.00	1	0	1.00	1.00	1.00	1.00	1.00	110000.00	0.00	
DrosophilaCicGFP	Q5UIP0	RIF1	44464	44464	44464.00	1	0	1.00	1.00	1.00	1.00	1.00	444640.00	0.00	
DrosophilaCicGFP	Q9H1E1	RNASE7	37000	37000	37000.00	1	29856	0.00	0.00	0.00	0.00	0.00	1.24	0.00	
DrosophilaCicGFP	P10155	RO60	54464	54464	54464.00	1	11392	1.00	1.00	1.00	1.00	1.00	4.78	0.00	
DrosophilaCicGFP	P27635	RPL10	176	176	176.00	1	12496	0.00	0.00	0.00	0.00	0.00	0.01	0.00	
DrosophilaCicGFP	P62906	RPL10A	19808	19808	19808.00	1	13024	0.00	0.00	0.00	0.00	0.00	1.52	0.00	
DrosophilaCicGFP	P62913	RPL11	61056	61056	61056.00	1	41952	0.00	0.00	0.00	0.00	0.00	1.46	0.00	
DrosophilaCicGFP	P30050	RPL12	36008	36008	36008.00	1	43184	0.00	0.00	0.00	0.00	0.00	0.83	0.00	
DrosophilaCicGFP	P26373	RPL13	11600	11600	11600.00	1	6240	0.00	0.00	0.00	0.00	0.00	1.86	0.00	
DrosophilaCicGFP	P40429	RPL13A	20312	20312	20312.00	1	60704	0.00	0.00	0.00	0.00	0.00	0.33	0.00	
DrosophilaCicGFP	P50914	RPL14	11808	11808	11808.00	1	35168	0.00	0.00	0.00	0.00	0.00	0.34	0.00	
DrosophilaCicGFP	P61313	RPL15	62320	62320	62320.00	1	26784	0.00	0.00	0.00	0.00	0.00	2.33	0.00	
DrosophilaCicGFP	P18621	RPL17	16960	16960	16960.00	1	51424	0.00	0.00	0.00	0.00	0.00	0.33	0.00	
DrosophilaCicGFP	Q07020	RPL18	23920	23920	23920.00	1	7136	1.00	1.00	1.00	1.00	1.00	3.35	0.00	
DrosophilaCicGFP	Q02543	RPL18A	55712	55712	55712.00	1	4640	1.00	1.00	1.00	1.00	1.00	12.01	0.00	
DrosophilaCicGFP	P84098	RPL19	42320	42320	42320.00	1	56784	0.00	0.00	0.00	0.00	0.00	0.75	0.00	
DrosophilaCicGFP	P46778	RPL21	51424	51424	51424.00	1	24640	0.00	0.00	0.00	0.00	0.00	2.09	0.00	
DrosophilaCicGFP	P35268	RPL22	64992	64992	64992.00	1	58208	0.00	0.00	0.00	0.00	0.00	1.12	0.00	
